SongName,EndTime,ArtistName,msPlayed,SongID,Popularity
Grenade,2021-06-20 01:40,Bruno Mars,226823,7hE9rKqvLBK6WJmUjxJeFs,0
Two of Us,2021-06-20 01:44,Louis Tomlinson,217866,7qHXEShpUpCcSUbgVjEAoQ,56
Our Song,2021-06-20 01:47,Anne-Marie,163733,5ajjAnNRh8bxFvaVHzpPjh,84
What If (I Told You I Like You),2021-06-20 01:50,Johnny Orlando,219186,18XlJEroUwFo0tLZxscgXE,79
deja vu,2021-06-20 01:55,Olivia Rodrigo,215507,4qu63nuBpdn0qHUHuObEj1,87
you broke me first,2021-06-20 01:57,Tate McRae,169265,7hE9rKqvLBK6WJmUjxJeFs,0
Perfect,2021-06-20 02:01,One Direction,230333,7BKLCZ1jbUBVqRi2FVlTVw,86
I Don’t Wanna Live Forever (Fifty Shades Darker),2021-06-20 02:05,ZAYN,247160,2Y0wPrPQBrGhoLn14xRYCG,84
Break My Heart Myself (feat. Travis Barker),2021-06-20 02:08,Bebe Rexha,151999,2l8nEO0vsTRCRnGqQty6qx,75
Lost Cause,2021-06-20 02:12,Billie Eilish,212496,0b11D9D0hMOYCIMN3OKreM,81
Nothing's the Same,2021-06-20 02:12,Alexander 23,28596,2q4rjDy9WhaN3o9MvDbO21,79
Nothing's the Same,2021-06-20 17:02,Alexander 23,2660,57BGVV6wcyhbn3hsjlqEZB,80
Nothing's the Same,2021-06-20 17:23,Alexander 23,144127,1Tkhv9DzXOk5a4iIuRw0KW,0
Closer,2021-06-20 17:27,The Chainsmokers,244960,2ZRo7axmMPeSVUvDbGkJah,87
You Should Run,2021-06-20 17:32,Moore Kismet,299255,3KkXRkHbMCARz0aVfEt68P,87
Speechless (feat. Erika Sirola) - MOTi Remix,2021-06-20 17:35,Robin Schulz,181874,15JINEqzVMv3SvJTAXAKED,83
Talking to the Moon,2021-06-20 17:39,Bruno Mars,217866,26gXWzhL8DZJSU5sODhVTs,72
By Your Side,2021-06-20 17:42,Jonas Blue,201254,43PGPuHIlVOc04jrZVh9L6,84
Hearts on Fire - CORSAK & Willim Remix,2021-06-20 17:46,ILLENIUM,213878,27OeeYzk6klgBh83TSvGMA,86
Silence,2021-06-20 17:50,Marshmello,180822,5gFoAVTN9YlM9uJCrFZtgl,72
Sweet Dreams,2021-06-20 17:52,Alan Walker,138819,7qHXEShpUpCcSUbgVjEAoQ,56
Lose My Mind,2021-06-20 17:55,DVBBS,176000,5ajjAnNRh8bxFvaVHzpPjh,84
Poison,2021-06-20 17:58,DJ Gollum,186234,1SgUjGzbmmMOsGFTVwQ59L,76
Daylight,2021-06-20 18:00,Klaas,157142,2Y0wPrPQBrGhoLn14xRYCG,84
You Know You Like It,2021-06-20 18:05,DJ Snake,247266,06kxa3al7bUqRRo5nAFduZ,66
Gone Are The Days (feat. James Gillespie),2021-06-20 18:08,Kygo,196677,5lXNcc8QeM9KpAWNHAL0iS,62
DRXGS - Rawtek Remix,2021-06-20 18:13,Yellow Claw,271083,3By9IFm4E2BvKQygT04O8g,62
SOS (feat. Aloe Blacc),2021-06-20 18:14,Avicii,70671,5v51fJZB0MEfhdg4RBR7jK,57
Shade of Yellow,2021-06-20 19:31,Griff,156963,5EDFZeXVW1SsQtaNm7A5Pl,51
Black Hole,2021-06-20 19:46,Griff,196860,70YPzqSEwJvAIQ6nMs1cjY,67
Black Hole,2021-06-21 06:38,Griff,154773,0N4lXR2IB0bVwQjNQzDPKy,49
Shade of Yellow,2021-06-21 06:41,Griff,156963,3Up1MsHqcxUVgB2iuqFRq2,58
Reckless,2021-06-21 06:45,Madison Beer,203384,3PP9CXeE0PYaM5GIGQqBIV,63
Lost,2021-06-21 06:45,Maroon 5,29488,6pooRNiLyYpxZeIA5kJ5EX,68
Leave Before You Love Me (with Jonas Brothers),2021-06-21 06:57,Marshmello,85980,3OaunNUlXXs5e2PXtNAzzG,73
Black Hole,2021-06-21 13:18,Griff,200523,3INNLgKkHn8HOodDulCd7x,59
Closer,2021-06-21 13:20,The Chainsmokers,12883,1UvLYkSfgqGbEgykqBWGx6,52
Come & Go (with Marshmello),2021-06-21 13:23,Juice WRLD,205484,25Q6XHjKEyaXzCvKlwDpPP,58
FEFE,2021-06-21 13:26,6ix9ine,179404,7hE9rKqvLBK6WJmUjxJeFs,0
Into Your Arms (feat. Ava Max),2021-06-21 13:30,Witt Lowry,186022,7hE9rKqvLBK6WJmUjxJeFs,0
Kiss Me Thru The Phone,2021-06-21 13:34,Soulja Boy,193386,7hE9rKqvLBK6WJmUjxJeFs,0
Magic,2021-06-21 13:38,Lil Skies,182337,7hE9rKqvLBK6WJmUjxJeFs,0
Element,2021-06-21 13:40,Pop Smoke,135746,7BKLCZ1jbUBVqRi2FVlTVw,86
Big Gangsta,2021-06-21 13:46,Kevin Gates,90488,3vv9phIu6Y1vX3jcqaGz5Z,76
Hope,2021-06-21 13:48,XXXTENTACION,110886,1l446Y9bxffR2hXpz2ovWb,0
Sunflower - Spider-Man: Into the Spider-Verse,2021-06-21 13:51,Post Malone,157560,7hE9rKqvLBK6WJmUjxJeFs,0
Love The Way You Lie,2021-06-21 13:56,Eminem,263373,1Xi84slp6FryDSCbzq4UCD,84
734,2021-06-21 13:59,Juice WRLD,196146,2f0pn9DkEJwAzXApnFh5cr,82
RAPSTAR,2021-06-21 14:02,Polo G,165925,0lks2Kt9veMOFEAPN0fsqN,76
WITHOUT YOU,2021-06-21 14:05,The Kid LAROI,161384,0ALPIAeij3XRUHuCHQknrI,66
Crooked Smile (feat. TLC),2021-06-21 14:15,J. Cole,35429,7BfLlTV9YpYdosbJ9goVRb,41
Shade of Yellow,2021-06-21 15:30,Griff,156963,5g1BARk25uUJtEPSUwcjnU,72
Reckless,2021-06-21 15:46,Madison Beer,83214,5g1BARk25uUJtEPSUwcjnU,72
seaside_demo,2021-06-21 15:48,SEB,121240,3s6ltUrI93LBKU8taezsLn,70
Come & Go (with Marshmello),2021-06-21 15:48,Juice WRLD,7090,3b34OS7148VGiURvWTYweJ,40
Nightlight,2021-06-21 15:51,ILLENIUM,222400,3b34OS7148VGiURvWTYweJ,40
Look at the Sky,2021-06-21 15:56,Porter Robinson,309985,3b34OS7148VGiURvWTYweJ,40
So What (feat. A R I Z O N A),2021-06-21 16:00,Louis The Child,177476,3b34OS7148VGiURvWTYweJ,40
Taste of You (feat. Dove Cameron),2021-06-21 16:03,Rezz,167606,3b34OS7148VGiURvWTYweJ,40
Deep Blue,2021-06-21 16:06,William Black,201600,3b34OS7148VGiURvWTYweJ,40
Gasoline (feat. Laura White),2021-06-21 16:10,Cash Cash,209016,3b34OS7148VGiURvWTYweJ,40
In Your Arms (with X Ambassadors),2021-06-21 16:14,ILLENIUM,220730,3b34OS7148VGiURvWTYweJ,40
WOW (with Emma Steinbakken),2021-06-21 16:17,Matoma,193846,3b34OS7148VGiURvWTYweJ,40
Shut The World Out,2021-06-21 16:22,Kasbo,268966,0FRavXSn6XmeItbuJR3VrR,69
Moon Rider (feat. Wrabel),2021-06-21 16:25,Jai Wolf,218000,4snOHAw3BxiKWFeOyLeEpB,62
I Love You.,2021-06-21 16:30,Kaivon,246315,4qu63nuBpdn0qHUHuObEj1,87
Good Things Fall Apart (with Jon Bellion),2021-06-21 16:34,ILLENIUM,216668,3P3pw6C19j31Rnzgo3JG7o,78
UCLA,2021-06-21 16:37,RL Grime,192000,0mV43B6pJWRjcM5TmzNe6d,77
The Bender (with Brando),2021-06-21 16:40,Matoma,184320,0lks2Kt9veMOFEAPN0fsqN,76
Sweet Time,2021-06-21 16:45,Porter Robinson,251509,0ALPIAeij3XRUHuCHQknrI,66
Big Love (with EARTHGANG & MNDR),2021-06-21 16:47,Louis The Child,167480,5K6Ssv4Z3zRvxt0P6EKUAP,85
Lost,2021-06-21 17:22,ILLENIUM,175745,3TKpJrY9q49Mj1JOsM9zGL,66
Black Hole,2021-06-21 18:37,Griff,200523,0vR2rIVORmgeKiGIgNT0fV,79
Black Hole,2021-06-21 18:40,Griff,200523,5EDFZeXVW1SsQtaNm7A5Pl,51
Black Hole,2021-06-21 18:44,Griff,200523,46W9QGI2bVjitikXmpHFgv,60
Black Hole,2021-06-21 18:45,Griff,32174,3z5ITnx50sxmTospLAcM03,56
Closer,2021-06-21 18:49,The Chainsmokers,244960,3UjGudrhckjEQjKHLR3p5G,59
Roses,2021-06-21 18:52,The Chainsmokers,226738,2ePtv8MlBO9nuuXABqAfEX,79
Cloudy Day,2021-06-21 18:55,Tones And I,185303,19OS2KL8UeOHwRUDP92shv,33
Black Hole,2021-06-21 22:23,Griff,200523,5dOxHHMOFAbG3VH23t0xNm,80
Arcade,2021-06-21 22:27,Duncan Laurence,183624,73xXDeBMlC5cdvWoOLWVLo,65
Someone To You,2021-06-21 22:28,BANNERS,10417,38Vjqr7xTeIzDpclKOkzli,52
Lily,2021-06-21 22:31,Alan Walker,195840,33gwZOGJWEZ7dRWPqPxBEZ,80
Dernière Danse,2021-06-21 22:32,Yves V,27023,2r6OAV3WsYtXuXjvJ1lIDi,82
Summer Air,2021-06-21 22:35,Hardwell,4221,3vv9phIu6Y1vX3jcqaGz5Z,76
Hero (feat. Christina Perri),2021-06-21 22:35,Cash Cash,197840,1l446Y9bxffR2hXpz2ovWb,0
Hero (feat. Christina Perri),2021-06-21 22:42,Cash Cash,375393,0FRavXSn6XmeItbuJR3VrR,69
Impossible,2021-06-21 22:45,Shontelle,226533,4snOHAw3BxiKWFeOyLeEpB,62
Magic in the Air (feat. Ahmed Chawki),2021-06-21 23:42,Magic System,38754,4qu63nuBpdn0qHUHuObEj1,87
Sygrayem (Let's Play),2021-06-22 02:17,Carlos Rafael Rivera,131637,3P3pw6C19j31Rnzgo3JG7o,78
Sygrayem (Let's Play),2021-06-22 02:20,Carlos Rafael Rivera,0,0mV43B6pJWRjcM5TmzNe6d,77
Sygrayem (Let's Play),2021-06-22 02:22,Carlos Rafael Rivera,0,5K6Ssv4Z3zRvxt0P6EKUAP,85
Sygrayem (Let's Play),2021-06-22 02:29,Carlos Rafael Rivera,0,0ALPIAeij3XRUHuCHQknrI,66
Sygrayem (Let's Play),2021-06-22 02:32,Carlos Rafael Rivera,131637,0lks2Kt9veMOFEAPN0fsqN,76
Sygrayem (Let's Play),2021-06-22 02:34,Carlos Rafael Rivera,131637,3TKpJrY9q49Mj1JOsM9zGL,66
Sygrayem (Let's Play),2021-06-22 02:35,Carlos Rafael Rivera,0,7MAibcTli4IisCtbHKrGMh,87
Sygrayem (Let's Play),2021-06-22 02:36,Carlos Rafael Rivera,0,46W9QGI2bVjitikXmpHFgv,60
Sygrayem (Let's Play),2021-06-22 02:41,Carlos Rafael Rivera,0,7arsXR8AtExnOFN3v3HiJI,72
Space Melody (Edward Artemyev) (feat. Leony),2021-06-22 08:07,VIZE,180151,0vR2rIVORmgeKiGIgNT0fV,79
Another Life (feat. Alida),2021-06-22 08:10,Lucas & Steve,212468,5EDFZeXVW1SsQtaNm7A5Pl,51
Leave Before You Love Me (with Jonas Brothers),2021-06-22 08:12,Marshmello,154983,1x5sYLZiu9r5E43kMlt9f8,77
Perfect Strangers,2021-06-22 08:16,Jonas Blue,196613,4fC6tDEFmSBBCRBUOPeQ8b,53
EveryTime I Cry,2021-06-22 08:19,Ava Max,177855,3g0mEQx3NTanacLseoP0Gw,78
Lily,2021-06-22 08:23,Alan Walker,195840,5iEI2hHcG8bnKmUelPk08F,67
Dernière Danse,2021-06-22 08:25,Yves V,154576,0nrRP2bk19rLc0orkWPQk2,86
Heartbreak Anthem (with David Guetta & Little Mix),2021-06-22 08:28,Galantis,183725,1VNbNTzQS0iIVrlaPXUthv,45
Family,2021-06-22 08:31,The Chainsmokers,194826,0TVMVtaGg7KUqWGlI9zwjs,45
By Your Side (feat. Tom Grennan),2021-06-22 08:34,Calvin Harris,189671,0N4lXR2IB0bVwQjNQzDPKy,49
Gasoline (feat. Laura White),2021-06-22 08:39,Cash Cash,209016,0RYqTScbPJ3wijhvWOgLkE,56
Get Together,2021-06-22 08:52,David Guetta,123688,72jbDTw1piOOj770jWNeaG,74
Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),2021-06-22 08:55,DJ Snake,27520,72jbDTw1piOOj770jWNeaG,74
Break My Heart Myself (feat. Travis Barker),2021-06-22 08:55,Bebe Rexha,151999,6D72WFltGvVYuHMzQocBEY,48
SugarCrash!,2021-06-22 08:56,ElyOtto,80080,3s6ltUrI93LBKU8taezsLn,70
Weekend Vibe (feat. Desi Crew),2021-06-22 08:57,Jubël,18009,7hE9rKqvLBK6WJmUjxJeFs,0
Righteous,2021-06-22 09:01,Juice WRLD,242180,4tYpkgBjxxin7SiUBW0Rtq,62
Dip (feat. Nicki Minaj) (feat. Nicki Minaj),2021-06-22 09:05,Tyga,195991,57ZUh59CAsCgnAnHti0GkI,0
YUSO (feat. Lil Wayne & Saweetie),2021-06-22 09:08,Kid Ink,173640,4y4spB9m0Q6026KfkAvy9Q,80
Wolves (feat. Post Malone),2021-06-22 09:11,Big Sean,199758,4RCpHnkhMmm67EKbI4aEO7,66
Hello (feat. A Boogie Wit da Hoodie),2021-06-22 09:14,Pop Smoke,190534,748mdHapucXQri7IAO8yFK,90
Roses,2021-06-22 10:30,The Chainsmokers,226738,0xLf1SbCnuFfBRbDNauT5b,49
Cloudy Day,2021-06-22 10:33,Tones And I,185303,58qX77t2VWMWcycsh9zKLc,74
Space Melody (Edward Artemyev) (feat. Leony),2021-06-22 10:33,VIZE,1786,5yDL13y5giogKs2fSNf7sj,79
Another Life (feat. Alida),2021-06-22 10:33,Lucas & Steve,0,5p7ujcrUXASCNwRaWNHR1C,81
Leave Before You Love Me (with Jonas Brothers),2021-06-22 10:34,Marshmello,9184,6HU7h9RYOaPRFeh0R3UeAr,90
Perfect Strangers,2021-06-22 10:37,Jonas Blue,196613,5p7ujcrUXASCNwRaWNHR1C,81
EveryTime I Cry,2021-06-22 10:41,Ava Max,177855,26gXWzhL8DZJSU5sODhVTs,72
Heartbreak Anthem (with David Guetta & Little Mix),2021-06-22 10:44,Galantis,2368,1jKlRcH7X78ps1yKBTWyUV,57
Dernière Danse,2021-06-22 10:44,Yves V,2819,4O3RwH1TFG1EjPezLIYehI,73
Lily,2021-06-22 10:44,Alan Walker,195840,6wQlQrTY5mVS8EGaFZVwVF,77
Family,2021-06-22 10:44,The Chainsmokers,1930,4xBW4oAbhrJW1t0MatqB2o,0
Leave The Door Open,2021-06-22 10:45,Bruno Mars,1628,3uVPLtkmDu8pDkYEAVqbgS,71
Get Together,2021-06-22 10:45,David Guetta,6235,2Y0wPrPQBrGhoLn14xRYCG,84
Going Dumb,2021-06-22 10:45,Alesso,3625,2h6HdN3oPr4JijIQV29hv1,56
By Your Side (feat. Tom Grennan),2021-06-22 10:45,Calvin Harris,1749,2h6HdN3oPr4JijIQV29hv1,56
Gasoline (feat. Laura White),2021-06-22 10:45,Cash Cash,5527,2h6HdN3oPr4JijIQV29hv1,56
Symphony (feat. Zara Larsson),2021-06-22 10:53,Clean Bandit,212459,2h6HdN3oPr4JijIQV29hv1,56
Think About You - Galantis Remix,2021-06-22 10:56,Kygo,181040,7hn8Q8WAxFdL4aZ159GI7C,66
Takeaway,2021-06-22 10:59,The Chainsmokers,209880,3zkWCteF82vJwv0hRLba76,81
New Love (feat. Ellie Goulding),2021-06-22 11:03,Silk City,190680,7JJmb5XwzOO8jgpou264Ml,86
Wake Me Up,2021-06-22 11:04,Avicii,11599,79esEXlqqmq0GPz0xQSZTV,74
Faded - Luke Christopher Remix,2021-06-22 11:04,Alan Walker,0,3QGsuHI8jO1Rx4JWLUh9jd,84
My House - Chill Mix,2021-06-22 11:04,Elderbrook,66052,3QGsuHI8jO1Rx4JWLUh9jd,84
Lost,2021-06-22 11:04,Gareth Emery,2230,0xyCZDrwLcFDCqAadiQ4gL,14
WOW (with Emma Steinbakken),2021-06-22 11:04,Matoma,0,0TK2YIli7K1leLovkQiNik,83
Imagine - Tiësto Remix,2021-06-22 11:04,Ben Platt,4812,0TK2YIli7K1leLovkQiNik,83
Paris,2021-06-22 11:07,The Chainsmokers,143817,0TK2YIli7K1leLovkQiNik,83
Paris,2021-06-22 11:15,The Chainsmokers,77689,6HU7h9RYOaPRFeh0R3UeAr,90
Body Back (feat. Maia Wright) - Deniz Koyu Remix,2021-06-22 11:16,Gryffin,15578,2oejEp50ZzPuQTQ6v54Evp,77
Magic in the Air (feat. Ahmed Chawki),2021-06-22 11:19,Magic System,233693,3Z8FwOEN59mRMxDCtb8N0A,80
Black Hole,2021-06-22 12:02,Griff,200523,1OSfkXfxrSxFPDL0w8L1QY,0
Famous (I'm The One) (feat. Yo Gotti & DeJ Loaf),2021-06-22 12:30,Mozzy,85699,6Tdy6tOHVEyBmlObZpGJJc,61
Hate Me,2021-06-22 12:59,Ellie Goulding,188066,3NLnwwAQbbFKcEcV8hDItk,79
Lonely (with benny blanco),2021-06-22 13:03,Justin Bieber,149189,20U4dch5pfxEr6ww1S9tm4,0
u love u (with Tate McRae),2021-06-22 13:06,blackbear,189062,1eqwjXdMTed8Pz3PLNcHe9,67
Kiss Me More (feat. SZA),2021-06-22 13:09,Doja Cat,208866,55n9yjI6qqXh5F2mYvUc2y,81
Slow Clap (with Saweetie),2021-06-22 13:12,Gwen Stefani,191599,3UjGudrhckjEQjKHLR3p5G,59
i don't want to watch the world end with someone else,2021-06-22 13:15,Clinton Kane,184505,2O9O26335YYVckmRgPKY3s,66
Glad You Came,2021-06-22 13:19,The Wanted,197935,7hE9rKqvLBK6WJmUjxJeFs,0
Without Me,2021-06-22 13:24,Halsey,177200,7GMJKtOtcOAXzV8oxCBr5i,0
deja vu,2021-06-22 18:00,Olivia Rodrigo,17879,4iJyoBOLtHqaGxP12qzhQI,91
Without Me,2021-06-22 18:00,Halsey,202321,4PkIDTPGedm0enzdvilLNd,67
734,2021-06-22 18:03,Juice WRLD,196146,6HU7h9RYOaPRFeh0R3UeAr,90
Lucid Dreams (feat. Lil Uzi Vert) - Remix,2021-06-22 18:07,Juice WRLD,240437,7hE9rKqvLBK6WJmUjxJeFs,0
Life's A Mess II (with Clever & Post Malone),2021-06-22 18:12,Juice WRLD,206733,45bE4HXI0AwGZXfZtMp8JR,88
Smile (with The Weeknd),2021-06-22 18:15,Juice WRLD,196180,3UjGudrhckjEQjKHLR3p5G,59
Wishing Well,2021-06-22 18:18,Juice WRLD,194621,7gqzrIO0qZPKkaqhIZ8ftz,0
Real Shit (with benny blanco),2021-06-22 18:21,Juice WRLD,183782,2K87XMYnUMqLcX3zvtAF4G,82
Come & Go (with Marshmello),2021-06-22 18:24,Juice WRLD,205484,33LC84JgLvK2KuW43MfaNq,77
Shots,2021-06-22 18:29,Imagine Dragons,232333,07x5D6kX3yST64GwDQaOpA,0
Shots,2021-06-22 18:33,Imagine Dragons,232333,2O9O26335YYVckmRgPKY3s,66
Shots,2021-06-22 18:37,Imagine Dragons,232333,1Xi84slp6FryDSCbzq4UCD,84
Shots,2021-06-22 18:40,Imagine Dragons,184066,7qHXEShpUpCcSUbgVjEAoQ,56
A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,2021-06-22 19:45,Christina Perri,250740,7qHXEShpUpCcSUbgVjEAoQ,56
Stitches,2021-06-22 20:20,Shawn Mendes,206880,7BKLCZ1jbUBVqRi2FVlTVw,86
There's Nothing Holdin' Me Back,2021-06-22 20:25,Shawn Mendes,199440,5LInnQ09xldtU2CGhT8FYn,49
Lost In Japan,2021-06-22 20:28,Shawn Mendes,201200,641HeBTrjkU6pqCXs2irXc,48
Treat You Better,2021-06-22 20:29,Shawn Mendes,61343,5g1BARk25uUJtEPSUwcjnU,72
Treat You Better,2021-06-23 07:17,Shawn Mendes,19390,6D72WFltGvVYuHMzQocBEY,48
Señorita - Slowed + Reverb,2021-06-23 07:18,Dayscar,43770,2AceGjiX9isUbXmMZa0Dl1,74
Señorita,2021-06-23 07:19,Shawn Mendes,54240,3vv9phIu6Y1vX3jcqaGz5Z,76
Señorita,2021-06-23 09:59,Shawn Mendes,11280,7vFoFDWqTX0mHzLfrF1Cfy,78
Señorita,2021-06-23 09:59,Shawn Mendes,190799,4olrSI30e4RN11Cz2SQgEv,71
deja vu,2021-06-23 10:07,Olivia Rodrigo,215473,4olrSI30e4RN11Cz2SQgEv,71
Call You Mine,2021-06-23 12:48,The Chainsmokers,217640,5g1BARk25uUJtEPSUwcjnU,72
Be Kind (with Halsey),2021-06-23 12:52,Marshmello,172761,4ZtFanR9U6ndgddUvNcjcG,95
Real Love,2021-06-23 12:56,Clean Bandit,219691,0TK2YIli7K1leLovkQiNik,83
Beside You (feat. Georgia Ku),2021-06-23 13:09,Matoma,158481,2QZ7WLBE8h2y1Y5Fb8RYbH,78
Perfect,2021-06-23 16:58,One Direction,230333,1eqwjXdMTed8Pz3PLNcHe9,67
Hymn for the Weekend - Seeb Remix,2021-06-23 17:02,Coldplay,212647,4cktbXiXOapiLBMprHFErI,87
Two of Us,2021-06-23 17:05,Louis Tomlinson,217866,21TcDbGosp7w9YhTjOszgA,77
I Don’t Wanna Live Forever (Fifty Shades Darker),2021-06-23 17:09,ZAYN,247160,0mjAU3yKR1QnXnHtjGJqTM,74
Break My Heart Myself (feat. Travis Barker),2021-06-23 17:13,Bebe Rexha,151999,6b2RcmUt1g9N9mQ3CbjX2Y,77
Alive,2021-06-23 17:16,Empire of the Sun,204546,630sXRhIcfwr2e4RdNtjKN,75
Black Hole,2021-06-23 17:19,Griff,200523,3e7sxremeOE3wTySiOhGiP,79
Radioactive,2021-06-23 17:22,Imagine Dragons,186813,2Rk4JlNc2TPmZe2af99d45,78
Peaches (feat. Daniel Caesar & Giveon),2021-06-23 17:26,Justin Bieber,198081,0Cy7wt6IlRfBPHXXjmZbcP,81
Sixteen,2021-06-23 17:33,Ellie Goulding,454,5DqdesEfbRyOlSS3Tf6c29,83
deja vu,2021-06-24 13:10,Olivia Rodrigo,215506,017PF4Q3l4DBUiWoXk4OWT,81
Black Hole,2021-06-24 13:14,Griff,200523,4evmHXcjt3bTUHD1cvny97,79
you broke me first,2021-06-24 13:17,Tate McRae,169265,7LzouaWGFCy4tkXDOOnEyM,68
Break My Heart Myself (feat. Travis Barker),2021-06-24 13:20,Bebe Rexha,2042,22vgEDb5hykfaTwLuskFGD,82
bad guy,2021-06-24 13:20,Billie Eilish,470,0ClPIeT6MSgfSgQ9ZrJbAq,80
Drag Me Down,2021-06-24 13:20,One Direction,113681,4hQ6UGyWQIGJmHSo0J88JW,76
"My Heart Will Go On - Love Theme from ""Titanic""",2021-06-24 13:20,Céline Dion,23,2RttW7RAu5nOAfq6YFvApB,83
Love Again,2021-06-24 13:20,Dua Lipa,872,6hIP8wBnZ74qA0xOXhXt3v,65
Alive,2021-06-24 13:23,Empire of the Sun,9201,33KJ2xFYONOlIYDBg6wPx8,75
Arcade,2021-06-24 13:23,Duncan Laurence,170526,6n2QOmyioHfAqwwAh5xZHK,61
Shade of Yellow,2021-06-24 13:35,Griff,79780,222B3aljXx6fFwKmFjuBED,73
Shade of Yellow,2021-06-25 07:39,Griff,156963,5ug4vqGZ3eisGhY1IsziNX,69
Closer,2021-06-25 07:40,The Chainsmokers,34901,6UelLqGlWMcVH1E5c4H7lY,90
Don't Wanna Know - Ryan Riback Remix,2021-06-25 07:43,Maroon 5,1377,2GwOEieQqLillRTfgZnM42,0
We're Coming Up,2021-06-25 07:43,Julie Bergan,2178,6JA7luAMEbqSI2VZe5mLHg,69
Hero (feat. Christina Perri),2021-06-25 07:43,Cash Cash,197840,1IXGILkPm0tOCNeq00kCPa,60
Body Back (feat. Maia Wright) - Deniz Koyu Remix,2021-06-25 07:43,Gryffin,1809,59tskctgqUmjCWAwhzYAFm,74
Floating Through Space,2021-06-25 07:43,Sia,2189,2oejEp50ZzPuQTQ6v54Evp,77
Roses,2021-06-25 07:43,The Chainsmokers,741,6aHoPULNO7pSL2ZfUY0bU8,79
Cheerleader - Felix Jaehn Remix Radio Edit,2021-06-25 07:46,OMI,180565,5o5m5E8wtEB2BMr1gwI9Gc,40
Gone Are The Days (feat. James Gillespie),2021-06-25 08:04,Kygo,101215,2fVHrSxsQbJUuj9MW9zG1e,75
Gone Are The Days (feat. James Gillespie),2021-06-25 11:34,Kygo,2866,6Gg1gjgKi2AK4e0qzsR7sd,82
Hero (feat. Christina Perri),2021-06-25 11:37,Cash Cash,187961,6Gg1gjgKi2AK4e0qzsR7sd,82
good 4 u,2021-06-25 11:37,Olivia Rodrigo,11971,6Gg1gjgKi2AK4e0qzsR7sd,82
Señorita,2021-06-25 11:41,Shawn Mendes,190960,2qgXrzJsry4KgYoJCpuaul,63
In My Blood,2021-06-25 11:42,Shawn Mendes,4581,6ZmtxXUXRVjxOhugKkmerC,61
Two of Us,2021-06-25 11:45,Louis Tomlinson,217866,4LtSTc3xANVhYeeN69nscM,58
Memories,2021-06-25 11:46,Maroon 5,4839,5VSJ9OfZx8V91A7u8Fuoh1,56
Imagination,2021-06-25 11:46,Shawn Mendes,1503,3Gc4zbfvgZSBEfpd0aWEFb,53
Rescue Me,2021-06-25 11:46,OneRepublic,4256,2KDR0VRWbQ88LQ1cdi8T3z,49
How Do You Sleep?,2021-06-25 11:46,Sam Smith,4144,1H5TcdTdMYvOfJ31SAA6H5,48
Rewrite The Stars,2021-06-25 11:46,Zac Efron,2109,0PivOoKM1sECNTsZ7K6N3h,45
Dusk Till Dawn (feat. Sia) - Radio Edit,2021-06-25 11:46,ZAYN,1421,6wxm92a18bGEP5N4QusCIx,45
ME! (feat. Brendon Urie of Panic! At The Disco),2021-06-25 11:46,Taylor Swift,3008,6aHoPULNO7pSL2ZfUY0bU8,79
Love Me Like You Do,2021-06-25 11:46,Ellie Goulding,11910,5g1BARk25uUJtEPSUwcjnU,72
It's You,2021-06-25 11:46,Ali Gatie,1563,0lks2Kt9veMOFEAPN0fsqN,76
Break My Heart,2021-06-25 11:46,Dua Lipa,2725,6kPJZM97LwdG9QIsT7khp6,74
Beautiful People (feat. Khalid),2021-06-25 11:46,Ed Sheeran,3015,0YammaEkYSeo9vQYZ1OwS6,75
Liar,2021-06-25 11:46,Camila Cabello,1846,6THwtgImf1ZAR2w3iknjeS,60
Sucker,2021-06-25 11:46,Jonas Brothers,13380,6Pgkp4qUoTmJIPn7ReaGxL,79
Cheating on You,2021-06-25 11:50,Charlie Puth,196606,0KoiMHhqKLoL4xM54rcWYY,73
Back To You - From 13 Reasons Why – Season 2 Soundtrack,2021-06-25 12:03,Selena Gomez,125248,2BgEsaKNfHUdlh97KmvFyo,83
Happier,2021-06-25 14:13,Ed Sheeran,0,6mQLN3zRtAp6ovjusyYKrV,76
So Am I (feat. NCT 127),2021-06-25 14:13,Ava Max,960,7fa9MBXhVfQ8P8Df9OEbD8,76
Personal,2021-06-25 14:13,HRVY,0,4keoy2fqgwGnbWlm3ZVZFa,73
That Girl,2021-06-25 14:13,Olly Murs,0,48QmG1dfvMuYLxMPt7KSRA,87
Woman Like Me (feat. Nicki Minaj),2021-06-25 14:13,Little Mix,0,29VLdEqFvd0l4JFscCnrp7,66
Best Part of Me (feat. YEBBA),2021-06-25 14:13,Ed Sheeran,0,2OALaHcDdKkjYEpAr0Qzab,56
Watermelon Sugar,2021-06-25 14:13,Harry Styles,584,2GjMaJ7DacMIkgoe8oMXGg,62
If I Can't Have You,2021-06-25 14:13,Shawn Mendes,0,2P91MQbaiQOfbiz9VqhqKQ,84
Sing It With Me,2021-06-25 14:13,JP Cooper,0,2fVHrSxsQbJUuj9MW9zG1e,75
If I Can't Have You - Gryffin Remix,2021-06-25 14:13,Shawn Mendes,9031,0lks2Kt9veMOFEAPN0fsqN,76
