Index,SongName,ArtistName,SongID,Popularity
2146,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2147,Stay,Zedd,6uBhi9gBXWjanegOb2Phh0,77
2148,Stay,Zedd,6uBhi9gBXWjanegOb2Phh0,77
2149,Two of Us,Louis Tomlinson,1eqwjXdMTed8Pz3PLNcHe9,67
2150,Diamonds,Rihanna,6O20JhBJPePEkBdrB5sqRx,78
2151,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2152,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2153,Stay High,Juice WRLD,21CkzgKCBCq5V4XKjiGSIj,77
2154,Stay High,Juice WRLD,21CkzgKCBCq5V4XKjiGSIj,77
2155,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,95
2156,Bartholomew,The Silent Comedy,2fzp6ojPHvZaz4uHXxpJVk,53
2157,Bartholomew,The Silent Comedy,2fzp6ojPHvZaz4uHXxpJVk,53
2158,People Watching,Conan Gray,4JeOesjcWWlprTAvucDSJX,81
2159,Ridiculous Thoughts,The Cranberries,4qeRLhbW4CszknXMSUYrS4,53
2160,Ode To My Family,The Cranberries,5kcsc92tGAjS0uvhDY3Mok,73
2161,Ode To My Family,The Cranberries,5kcsc92tGAjS0uvhDY3Mok,73
2162,Righteous,Juice WRLD,5dOxHHMOFAbG3VH23t0xNm,80
2163,MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,91
2164,Dior,Pop Smoke,1rek5HfnFLCDbike8u23ur,0
2165,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2166,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2167,Stay,Zedd,6uBhi9gBXWjanegOb2Phh0,77
2168,Loki Green Theme,Natalie Holt,5T7DUEeAj0hkMLTzIlDCRz,57
2169,734,Juice WRLD,26gXWzhL8DZJSU5sODhVTs,72
2170,734,Juice WRLD,26gXWzhL8DZJSU5sODhVTs,72
2171,Kiss Me Thru The Phone,Soulja Boy,2q4rjDy9WhaN3o9MvDbO21,79
2172,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,76
2173,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,76
2174,exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,83
2175,exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,83
2176,Photograph,Ed Sheeran,0RFQwaLxwi7983hbnMX22D,0
2177,Photograph,Ed Sheeran,0RFQwaLxwi7983hbnMX22D,0
2178,I Want It That Way,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,81
2179,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,90
2180,Payphone,Maroon 5,1XGmzt0PVuFgQYYnV2It7A,84
2181,Look What You Made Me Do,Taylor Swift,1P17dC1amhFzptugyAO7Il,80
2182,Grenade,Bruno Mars,4lLtanYk6tkMvooU0tWzG8,81
2183,Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,85
2184,SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,86
2185,Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,86
2186,Losing Interest,itssvd,55XrFge2dEZwYzNl128DwN,80
2188,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2189,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,84
2190,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,87
2191,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,87
2192,Losing Interest,itssvd,55XrFge2dEZwYzNl128DwN,80
2193,Can We Kiss Forever?,Kina,58wyJLv6yH1La9NIZPl3ne,80
2194,It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,83
2195,idfc,blackbear,3SErMoIKdRELto2OspGs5L,85
2196,bad vibes forever,XXXTENTACION,03eJ2DclFWXYU8GWgANdmZ,76
2197,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2198,STILL CHOSE YOU (feat. Mustard),The Kid LAROI,637YZncqOkeFzcTmr7YijJ,70
2199,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2Z8yfpFX0ZMavHkcIeHiO1,79
2200,Maniac,Conan Gray,6KfoDhO4XUWSbnyKjNp9c4,83
2201,Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,88
2202,Astronomy,Conan Gray,7mAB9uFSQHhbbicE5Fy5HA,0
2203,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,82
2204,Knock Knock,SoFaygo,6aHoPULNO7pSL2ZfUY0bU8,79
2205,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2206,The Thrill,Wiz Khalifa,4wqzOaLxiCRy2Et8tRyNSX,81
2207,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2r6OAV3WsYtXuXjvJ1lIDi,82
2208,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,87
2209,734,Juice WRLD,26gXWzhL8DZJSU5sODhVTs,72
2210,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,76
2211,VIBEZ,DaBaby,2Fh84mvOIwALqHNqMi7UoH,10
2212,goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,87
2213,One Dance,Drake,5ZKG94fnjiuMH5yrC5S9lS,67
2214,Come & Go (with Marshmello),Juice WRLD,2Y0wPrPQBrGhoLn14xRYCG,84
2215,She Said,FLETCHER,1UNWD6R5EOFklUHKZZvww2,54
2216,We're Good,Dua Lipa,3yzL2ZsPq64eIaW7q5D6SY,0
2217,Kiss Me Thru The Phone,Soulja Boy,2q4rjDy9WhaN3o9MvDbO21,79
2218,Love The Way You Lie,Eminem,15JINEqzVMv3SvJTAXAKED,83
2219,Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD,1jKlRcH7X78ps1yKBTWyUV,57
2221,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,76
2222,VIBEZ,DaBaby,2Fh84mvOIwALqHNqMi7UoH,10
2223,goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,87
2224,One Dance,Drake,5ZKG94fnjiuMH5yrC5S9lS,67
2225,Come & Go (with Marshmello),Juice WRLD,2Y0wPrPQBrGhoLn14xRYCG,84
2226,She Said,FLETCHER,1UNWD6R5EOFklUHKZZvww2,54
2227,We're Good,Dua Lipa,3yzL2ZsPq64eIaW7q5D6SY,0
2228,Kiss Me Thru The Phone,Soulja Boy,2q4rjDy9WhaN3o9MvDbO21,79
2229,Love The Way You Lie,Eminem,15JINEqzVMv3SvJTAXAKED,83
2230,Come & Go (with Marshmello),Juice WRLD,2Y0wPrPQBrGhoLn14xRYCG,84
2231,She Said,FLETCHER,1UNWD6R5EOFklUHKZZvww2,54
2232,Whistle,Flo Rida,3bC1ahPIYt1btJzSSEyyrF,80
2233,Sexy Bitch (feat. Akon),David Guetta,127uq83uGFapbddqiMUKky,78
2234,Manike Mage Hithe,Chamath Sangeeth,5JO2usoem1CW1pLL1kLj9E,69
2235,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,82
2236,Baarishein,Anuv Jain,5iCY0TXNImK4hyKfcplQsg,69
2237,Liggi,Ritviz,4vwPirpSJCOiIsgxMV4Xcv,71
2238,Riha,Anuv Jain,6Ln89sczgIcAJXGAIdS94R,61
2239,Someone You Like,The Girl and The Dreamcatcher,6CI9orrXh2g9V5qWwj3sH7,54
2242,Hold On To Me,Lauren Daigle,5tnRnYnQIm9iJCraZGpOJp,66
2243,No Money,Galantis,6M6Tk58pQvABy6ru66dY3d,72
2244,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,7vFoFDWqTX0mHzLfrF1Cfy,78
2245,Be Kind (with Halsey),Marshmello,3Z8FwOEN59mRMxDCtb8N0A,80
2246,Overdrive,Conan Gray,4lFY73gI7Uc9BfNXFiugsC,0
2247,Strawberries & Cigarettes,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,84
2248,Overwhelmed (Ryan Mack Remix),Ryan Mack,03eyNjBM2mpx28H6kdaufN,78
2249,I'm not Pretty,JESSIA,3promGTTwsn1N5D6RzaFMV,72
2250,overwhelmed,Royal & the Serpent,5jjZikDrEd0by1o7V3fO4y,75
2251,Mad at Disney,salem ilese,7aGyRfJWtLqgJaZoG9lJhE,76
2252,Fallin’ (Adrenaline),Why Don't We,6nfqlFOMiWthaOEa53uU0v,71
2253,Welcome to Wonderland,Anson Seabra,3JfHYZKy5JmE5Fv4gDTCiz,78
2254,Freaks,Jordan Clarke,44r4zta6P9flkhKaVnbsvG,73
2256,overwhelmed,Royal & the Serpent,5jjZikDrEd0by1o7V3fO4y,75
2257,Overwhelmed (Ryan Mack Remix),Ryan Mack,03eyNjBM2mpx28H6kdaufN,78
2258,everything sucks,vaultboy,3z06k8YF9CqX0CGFrlekOK,79
2259,The Way You Felt,Alec Benjamin,4AMazMUOBUBC6VqnOpYtvb,0
2260,Guess That's Love,Ryan Mack,3EV2dBelFXJsqVnNpz9vTd,58
2261,Funny Story,Cate,0qNjea01cHs9HbpqH07lup,50
2262,Don’t Give Up On Me,Andy Grammer,0fiijtFXDJ9MOVwgSaEQJ5,53
2263,Don’t Give Up On Me,Andy Grammer,0fiijtFXDJ9MOVwgSaEQJ5,53
2264,Into Your Arms (feat. Ava Max),Witt Lowry,0b11D9D0hMOYCIMN3OKreM,81
2266,CHICKEN TENDIES,Clinton Kane,0awuNCj9gwJEM0seER22DW,78
2267,fairytales,Gabby Sophia,6IQpILypwTAYtnbnTbt4ic,60
2268,Grenade,Bruno Mars,4lLtanYk6tkMvooU0tWzG8,81
2269,anxiety (with FRND),blackbear,7AhlMDKQelsNkWvFeZvmtC,64
2270,exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,83
2271,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2272,Pran,Ritviz,0yQIhApPPxaPzsgy7FIGnA,56
2274,O.D.D.,Hey Violet,1HuIahUPUXCx7Kz4rgMXFU,63
2275,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2276,Pal Behta Jaaye,Vismay Patel,0fIbPMXnTdyuW2UirA9mWQ,60
2278,Hoodie,Hey Violet,410smJMzhna1ADC2ldqVHu,67
2279,Overwhelmed (Ryan Mack Remix),Ryan Mack,03eyNjBM2mpx28H6kdaufN,78
2280,Funny Story,Cate,0qNjea01cHs9HbpqH07lup,50
2281,Freaks,Jordan Clarke,44r4zta6P9flkhKaVnbsvG,73
2283,Sorry That I Do That,Anna Clendening,2WxCovJaXPloCHw0yJ0Z0z,42
2284,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,90
2285,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,90
2286,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,91
2287,The Last Goodbye,The Kills,7D1ONerlSPQOpq1EfV84uU,44
2288,I Need Some Sleep,Eels,5zjD95M2XMZ5LJCDsJekkT,48
2289,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2290,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2291,Tohfa,Vayu,3Kh9bkKyT35NIfiK24uPdo,47
2293,If You’re Gonna Leave - Bvrnout Remix,PLVTINUM,0orIbg5joaGx2SVelTEXxJ,24
2294,Weak,AJR,3BuLtAmXKy5uQYl4ED1zBT,69
2296,Nightlight,ILLENIUM,06kxa3al7bUqRRo5nAFduZ,66
2297,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2300,Sorry That I Do That,Anna Clendening,2WxCovJaXPloCHw0yJ0Z0z,42
2301,Come My Way,PLVTINUM,7xU32nQT8XfyZG4xcMzb5L,62
2302,Friendly Neighborhood Poltergeist,Rory Webley,7uncgy1DHcixuyZ3YIEUEi,60
2303,Weak,AJR,3BuLtAmXKy5uQYl4ED1zBT,69
2305,Idk,Bruce Wiegner,3CQQb8KLYFDCDAU30kZtgr,44
2306,Wishing Well,Juice WRLD,4xBW4oAbhrJW1t0MatqB2o,0
2307,Spicy (feat. Post Malone),Ty Dolla $ign,5IUtvfNvOyVYZUa6AJFrnP,80
2308,Righteous,Juice WRLD,5dOxHHMOFAbG3VH23t0xNm,80
2309,emotions,iann dior,5HQWMDSnKChrytGt9CF5OM,0
2310,Falling,Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,84
2311,Hard Work Pays Off,Future,6gzIcEUuswJQGfJNPYMjjv,69
2312,ROCKSTAR (feat. Roddy Ricch),DaBaby,7ytR5pFWmSjzHJIeQkgog4,85
2313,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,6FuGJB290AQMAHTfjOYVaK,76
2315,Love Yourz,J. Cole,2e3Ea0o24lReQFR4FA7yXH,69
2316,Lucid Dreams,Juice WRLD,1sfCj3Z2NO0hJuh9Go9Tff,0
2317,Woah,Lil Baby,5mkblyBsR513J8ZY3huzLM,0
2318,WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,86
2319,Wolves (feat. Post Malone),Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,80
2320,exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,83
2321,Grenade,Bruno Mars,4lLtanYk6tkMvooU0tWzG8,81
2322,Without Me,Halsey,5p7ujcrUXASCNwRaWNHR1C,81
2323,working,Tate McRae,31sSFHIe4NaxltVFOEIcTa,76
2324,Perfect,One Direction,3NLnwwAQbbFKcEcV8hDItk,79
2325,Astronomy,Conan Gray,7mAB9uFSQHhbbicE5Fy5HA,0
2326,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,84
2327,bad guy,Billie Eilish,7gqzrIO0qZPKkaqhIZ8ftz,0
2328,Let Me Down Slowly / Main Dhoondne Ko Zamaane (Medley),Abstract Cartoons,2HNZAb8iSI0hab8UWHp6GW,40
2330,"Alone, Pt. II",Alan Walker,0bMbDctzMmTyK2j74j3nF3,78
2331,Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,85
2332,All Good Things (Come To An End),Nelly Furtado,6kEpjptnAwt11Atr4cEMe1,66
2333,"Flightless Bird, American Mouth",Iron & Wine,1fEGtTZjrjJW8eUeewnNJR,70
2334,"Flightless Bird, American Mouth",Iron & Wine,1fEGtTZjrjJW8eUeewnNJR,70
2335,Each Coming Night,Iron & Wine,2xa9PoO42d7VjT0KqG5d3I,54
2336,Beige,Yoke Lore,7uYQELhe7g6QLIzZDOlhbW,72
2337,Rosyln,Bon Iver,56ToH3YiSMT51y1H2dygOX,53
2338,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2339,Aadmi Chutiya Hai,Rahgir,2PEJKORCdmceTW2cgTkHv5,53
2340,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,Christina Perri,7hn8Q8WAxFdL4aZ159GI7C,66
2341,Unconditionally,Katy Perry,009ImBOrIUlWgla8U05RAC,79
2342,Love Me Like You Do,Ellie Goulding,0Cy7wt6IlRfBPHXXjmZbcP,81
2343,You Are The Reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,84
2344,Sad Song (feat. Elena Coats),We The Kings,7tYKa4wd7gL5LwcxidBPkG,51
2345,Jar of Hearts,Christina Perri,0HZhYMZOcUzZKSFwPOti6m,75
2346,Run to You,Lea Michele,2SOUTN8rzGAkBr001HqAXe,65
2347,One Call Away,Charlie Puth,37R0bQOQj5a7DOqh1TGzvB,73
2348,When I Was Your Man,Bruno Mars,7msmLpPUqxnWJBATCOm4XV,0
2349,Little Do You Know,Alex & Sierra,1almCHdsfikRPfVB9VrEdT,78
2350,Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,88
2351,the words,Christina Perri,41DtBahLkhZNCK3KDk3u8Q,48
2352,"Gone, Gone, Gone",Phillip Phillips,2qHiyBpxyOXnRGG3t2iE96,73
2353,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,06KyNuuMOX1ROXRhj787tj,82
2354,Heart By Heart,Demi Lovato,6hp52bCSCN4nmAr3YMNKMF,51
2355,Just the Way You Are,Bruno Mars,4ErZM4tWJUBiPsCEnhySaP,0
2356,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,4rkUEE5iTzG0szS8k8QzqR,75
2357,Sick Boy,The Chainsmokers,58kZ9spgxmlEznXGu6FPdQ,72
2358,Happy Now,Zedd,4keoy2fqgwGnbWlm3ZVZFa,73
2360,All I Wanna Do,Martin Jensen,1Cq23W4ZxHTY8QbP40qjEc,55
2361,Imagine - Tiësto Remix,Ben Platt,0RYqTScbPJ3wijhvWOgLkE,56
2362,The Music,Kideko,4xfYNH75F5Ji7CJ1v0OMM9,50
2363,Be Kind (with Halsey),Marshmello,3Z8FwOEN59mRMxDCtb8N0A,80
2364,Somebody That I Used To Know,Gotye,1qDrWA6lyx8cLECdZE7TV7,81
2365,Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,88
2366,Talking to the Moon,Bruno Mars,4RATA8PsuYPzqnvxuif6Rq,0
2367,die without u,LØLØ,5HISelbXQ2VpJS2SzvvM7G,42
2368,People Watching,Conan Gray,4JeOesjcWWlprTAvucDSJX,81
2369,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,3UjGudrhckjEQjKHLR3p5G,59
2370,Freaks,Jordan Clarke,44r4zta6P9flkhKaVnbsvG,73
2371,"Flightless Bird, American Mouth",Iron & Wine,1fEGtTZjrjJW8eUeewnNJR,70
2372,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,33LC84JgLvK2KuW43MfaNq,77
2373,She Said,FLETCHER,1UNWD6R5EOFklUHKZZvww2,54
2374,seaside_demo,SEB,1SgUjGzbmmMOsGFTVwQ59L,76
2375,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,88
2376,All of Me,John Legend,3U4isOIWM3VvDubwSI3y7a,87
2377,human,Christina Perri,4IqcDJPzDL8Hq8KwAX4jUE,68
2378,Rewrite The Stars,Zac Efron,630sXRhIcfwr2e4RdNtjKN,75
2379,A Thousand Years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,82
2380,Say Something,A Great Big World,6Vc5wAMmXdKIAM7WUoEb7N,77
2381,The One That Got Away,Katy Perry,4uQY80TKE1u4ZQZQKHzVEi,73
2382,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,3zHq9ouUJQFQRf3cm1rRLu,81
2383,Everything I Need,Skylar Grey,7jKCAmjP2cAn9WxxIVR14Y,62
2384,Jar of Hearts,Christina Perri,0HZhYMZOcUzZKSFwPOti6m,75
2385,Set Fire to the Rain,Adele,3di5hcvxxciiqwMH1jarhY,80
2386,Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,86
2387,You & I,One Direction,2afCBiru10AFckfOa49wIa,79
2388,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,4rkUEE5iTzG0szS8k8QzqR,75
2389,Surrender,Natalie Taylor,0ecC8p17cDNlxHXkuYqeR6,77
2390,Love Me Like You Do,Ellie Goulding,0Cy7wt6IlRfBPHXXjmZbcP,81
2391,Not About Angels,Birdy,5sF7hdYvhrcgNq8NZjfK8L,74
2393,Talking to the Moon,Bruno Mars,4RATA8PsuYPzqnvxuif6Rq,0
2394,Somebody That I Used To Know,Gotye,1qDrWA6lyx8cLECdZE7TV7,81
2395,Little Talks,Of Monsters and Men,7E0oT9a3YkdUqyVfHsObA9,1
2396,We Are Young (feat. Janelle Monáe),fun.,5rgy6ghBq1eRApCkeUdJXf,78
2397,Somebody That I Used To Know - 4FRNT Remix,Gotye,2EDJkuEd5tvxSAPiXCHACe,54
2398,Talking to the Moon,Bruno Mars,4RATA8PsuYPzqnvxuif6Rq,0
2399,die without u,LØLØ,5HISelbXQ2VpJS2SzvvM7G,42
2400,die without u,LØLØ,5HISelbXQ2VpJS2SzvvM7G,42
2401,People Watching,Conan Gray,4JeOesjcWWlprTAvucDSJX,81
2402,Freaks,Jordan Clarke,44r4zta6P9flkhKaVnbsvG,73
2403,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,3UjGudrhckjEQjKHLR3p5G,59
2404,seaside_demo,SEB,1SgUjGzbmmMOsGFTVwQ59L,76
2405,Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,88
2406,She Said,FLETCHER,1UNWD6R5EOFklUHKZZvww2,54
2408,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2409,Overwhelmed (Ryan Mack Remix),Ryan Mack,03eyNjBM2mpx28H6kdaufN,78
2410,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,84
2411,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,87
2412,Into Your Arms (feat. Ava Max),Witt Lowry,0b11D9D0hMOYCIMN3OKreM,81
2413,WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,86
2414,Sweet but Psycho,Ava Max,7DnAm9FOTWE3cUvso43HhI,83
2415,Kiss Me Thru The Phone,Soulja Boy,2q4rjDy9WhaN3o9MvDbO21,79
2416,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,76
2417,734,Juice WRLD,26gXWzhL8DZJSU5sODhVTs,72
2418,734,Juice WRLD,26gXWzhL8DZJSU5sODhVTs,72
2419,Payphone,Maroon 5,1XGmzt0PVuFgQYYnV2It7A,84
2420,Somebody That I Used To Know,Gotye,1qDrWA6lyx8cLECdZE7TV7,81
2421,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,82
2422,Talking to the Moon,Bruno Mars,4RATA8PsuYPzqnvxuif6Rq,0
2423,People Watching,Conan Gray,4JeOesjcWWlprTAvucDSJX,81
2424,Diamonds,Rihanna,6O20JhBJPePEkBdrB5sqRx,78
2425,I'm a Mess,Bebe Rexha,04ZTP5KsCypmtCmQg5tH9R,77
2426,seaside_demo,SEB,1SgUjGzbmmMOsGFTVwQ59L,76
2427,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,88
2430,Rosyln,Bon Iver,56ToH3YiSMT51y1H2dygOX,53
2431,Lost Cause,Billie Eilish,6AtjimTjYWhch6tMf8f75b,0
2432,I'm not Pretty,JESSIA,3promGTTwsn1N5D6RzaFMV,72
2434,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,87
2435,Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,88
2436,Funny Story,Cate,0qNjea01cHs9HbpqH07lup,50
2437,Alive,Empire of the Sun,2O9O26335YYVckmRgPKY3s,66
2438,I Need Some Sleep,Eels,5zjD95M2XMZ5LJCDsJekkT,48
2439,Kiss Me More (feat. SZA),Doja Cat,748mdHapucXQri7IAO8yFK,90
2440,do re mi,blackbear,6Se3x9ANMLv0dCDsjGmEjh,75
2441,Throwback,Delaney Jane,0Vcv54XfyE2oktzHSZMxhr,36
2442,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,91
2443,Astronomy,Conan Gray,7mAB9uFSQHhbbicE5Fy5HA,0
2444,Astronomy,Conan Gray,7mAB9uFSQHhbbicE5Fy5HA,0
2445,Selfish Love (with Selena Gomez) - Tiësto Remix,DJ Snake,2IDBh3Nuej2wFUk2JmWEmQ,58
2446,Come & Get It,Selena Gomez,5x7LPGHQaHUYbTFt6XtnHN,0
2447,Vulnerable,Selena Gomez,2zxSwkWX6VX72dzT7EVa9s,55
2448,Boyfriend,Selena Gomez,4QnC1bIaMSfDQvF4XDhV5M,62
2449,Rare,Selena Gomez,7HMmFQsKsljwTw8bS7lu19,68
2450,People You Know,Selena Gomez,5UqZDGclEuq7g3sgUFad0J,54
2451,Round & Round,Selena Gomez & The Scene,5RhxBpoCwX2vLBcSJzYa5j,57
2452,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,1WSGTYKLEpKfNQYYW5Oymt,68
2453,She,Selena Gomez,1z1ztKUrDr09ZSMDnN3QIG,57
2454,Love Will Remember,Selena Gomez,0OkJtCF6yQIdK11ge58uXD,58
2455,Wolves,Selena Gomez,0tBbt8CrmxbjRP0pueQkyU,82
2456,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,06KyNuuMOX1ROXRhj787tj,82
2457,Only You,Selena Gomez,5ZtfujhQIVRZm2RMZPQ3iD,50
2458,Hands To Myself,Selena Gomez,76CYWzDTL2sfiyFXfdu2Qd,0
2459,Fetish (feat. Gucci Mane),Selena Gomez,4lnAN2S1fcI0SjxEbksZVr,72
2460,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4w8niZpiMy6qz1mntFA5uM,78
2461,It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,78
2462,Selfish Love (with Selena Gomez) - Tiësto Remix,DJ Snake,2IDBh3Nuej2wFUk2JmWEmQ,58
2463,People Watching,Conan Gray,4JeOesjcWWlprTAvucDSJX,81
2464,@ my worst,blackbear,0mHGftgYtmpH4y17T3VZ2E,76
2465,STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,97
2466,Stupid Feelings,220 KID,7iUB3byx9Rcks8zW10JVkP,71
2467,Better Days,Dermot Kennedy,48USW4aYqrylYWJmFPbC8A,82
2468,papercuts,Machine Gun Kelly,3nkW3TPQjBip1lER4h78NX,74
2469,Walking Away,Chelsea Cutler,3VVLOvm3AV7quKn7gN9szx,56
2470,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Martin Garrix,3jbAzLVcHiI5hYSkcKe1Ty,70
2471,papercuts,Machine Gun Kelly,3nkW3TPQjBip1lER4h78NX,74
2472,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,27NovPIUIRrOZoCHxABJwK,96
2473,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,27NovPIUIRrOZoCHxABJwK,96
2474,SHUM,Go_A,29bhnde7Gvnp7rvY9zsq5S,72
2475,Pure Water (with Migos),Mustard,3j84U36KvLeXNDPv4t5pI8,78
2476,Legendary (feat. Gunna),Tyga,4yn0ftNHQSwsWE81h33y4K,59
2477,Life's A Mess II (with Clever & Post Malone),Juice WRLD,4O3RwH1TFG1EjPezLIYehI,73
2478,Why Did I Answer?,Porsche Love,28TpzUIZmbj2Va4E0FkcFa,49
2479,Element,Pop Smoke,57BGVV6wcyhbn3hsjlqEZB,80
2480,Life's A Mess II (with Clever & Post Malone),Juice WRLD,4O3RwH1TFG1EjPezLIYehI,73
2481,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,10nTs74T7xj4f4jzihU9ug,61
2482,Element,Pop Smoke,57BGVV6wcyhbn3hsjlqEZB,80
